ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF040404	ZMYM5	LARS1	1	chr13	19823482	chr5	146113911	debec11e-d380-4445-9f49-2090fc7033b4
GF040405	PPIF	EIF4E	1	chr10	79354432	chr4	98901980	dec0f77c-0395-492d-a9b6-bf1f6ab8787c
GF040406	ENSG00000289850	TOR1A	1	chr6	144923605	chr9	129813709	dec2820b-289c-47ce-833f-e457c5923063
GF040407	SERBP1	ACACA	1	chr1	67425174	chr17	37085214	dec991d4-8657-414c-8dc5-c080b86f5794
GF040408	ENSG00000260371	MT-ND4	1	chr16	69341827	chrM	11557	decaa9e7-a8fc-4dc2-9efa-e4a97bfc54e7
GF040409	SRSF10	DNAJC8	1	chr1	23980320	chr1	28210004	decb41e4-c1c8-40e3-a9b8-553ad7162812
GF040410	SYVN1	AK1	1	chr11	65130950	chr9	127868493	decc0111-4732-494d-b3ff-e024c0c7d1c9
GF040411	BTD	ANKRD28	1	chr3	15711256	chr3	15795303	decd38aa-2ff2-4824-83bf-d141841fa796
GF040412	ERP29	PPIA	1	chr12	112022979	chr7	44796685	decec0cc-ea88-4154-adde-2f53d2fb092b
GF040413	BRK1	HTATSF1	1	chr3	10126600	chrX	136499702	ded2acf8-b03b-4d85-a6fa-38541fc33613
GF040414	PTMS	GAR1	1	chr12	6770566	chr4	109824007	ded307d3-4039-4290-ace7-9074961a8595
GF040415	TOMM40	RPL12	1	chr19	44903684	chr9	127451402	ded31301-bad5-4f06-8e33-a332160ba868
GF040416	EEF1G	RPL6P27	1	chr11	62559602	chr18	6462303	ded33e7f-69a7-4d42-8353-804cadf71eb6
GF040417	SRSF6	MT-CYB	1	chr20	43462114	chrM	15658	ded3d938-ae86-4a43-8fae-34852747b374
GF040418	SERBP1	ARID4B	2	chr1	67430314	chr1	235194202	ded42e18-f23e-435a-b853-86c0c99c0e02
GF040420	DPP9	CHRAC1	1	chr19	4675812	chr8	140516053	ded58755-2d32-4aaa-a3f6-76d3092e970b
GF040421	POLR2L	EEF1A1P5	1	chr11	842532	chr9	133019424	ded63ff6-5821-4684-b96b-cfb4d19ed091
GF040422	ENSG00000249141	RNASET2	1	chr6	166931093	chr6	166956579	ded69825-0564-403e-b3b2-570b0864e791
GF040423	RPL6	DHX40	2	chr12	112408611	chr17	59565610	ded6ff9b-fd62-4d6d-874f-f53f9ff55586
GF040425	TUBGCP4	GPI	1	chr15	43406009	chr19	34401721	deda1cb6-28c6-49d5-ad17-da20b734aaca
GF040426	RECQL4	MT-ATP6	1	chr8	144511415	chrM	8928	dedf17d5-7336-4521-b277-9101443f8545
GF040427	CLIP1	MT-RNR2	1	chr12	122271872	chrM	2392	dee49030-dbb7-4c21-be97-f95776239f95
GF040428	ENSG00000290573	ENSG00000290549	1	chr9	63119842	chr9	63340738	dee51ee2-62fc-4897-9982-6faf85e52fa3
GF040429	MIR4300HG	MT-ND2	1	chr11	82689775	chrM	4985	dee5c6b6-ef63-4f3e-a3e8-7bfebf001972
GF040430	XPOT	EREG	1	chr12	64448918	chr4	74387058	dee5e55d-9fef-4dd3-8cea-41f3789c936c
GF040431	SPAG7	ABHD16A	1	chr17	4959231	chr6	31686957	dee6ecf0-be10-478c-8947-37da9f6f321d
GF040432	TMEM218	ACTB	3	chr11	125097625	chr7	5528326	dee70638-24a0-4925-b5dd-4c165bab829a,dee70638-24a0-4925-b5dd-4c165bab829a
GF040434	TSG101	AP3S1	1	chr11	18480316	chr5	115913656	dee7389e-286a-4869-8c09-5c3590252a0c
GF040435	ENSG00000273763	RPL3	1	chr2	65227613	chr22	39312883	deea8bb4-78ae-4cb2-afb7-0ad8963ecd53
GF040436	POLR2E	GPX1	1	chr19	1088169	chr3	49357175	deec3f22-5ac3-43f8-85e4-0ca45988b83d
GF040437	RDX	MLEC	2	chr11	110296642	chr12	120701855	deed46ae-b0cf-4857-ae97-a2663862eb51
GF040438	LSM4	ARPC2	1	chr19	18323100	chr2	218217189	def0bfdd-b355-402a-a2bc-2bbb12beb20f
GF040439	PLEK2	EIF2S1	1	chr14	67389891	chr14	67390536	def4b4e2-071f-4109-9917-6f56d983e605
GF040440	MT2A	DCK	1	chr16	56609492	chr4	71030913	def4dda9-1744-4a9d-843b-2321d0e18aae
GF040441	S100A10	SACM1L	1	chr1	151993852	chr3	45703437	def64a42-9c23-49c3-a32a-0450093cbd8a
GF040442	YES1	LYRM4-AS1	1	chr18	812197	chr6	5032803	defbd17b-505e-4f54-9d34-018b4c22e805
GF040443	METTL21A	EEF1A1	1	chr2	207625264	chr6	73521030	defd0ac4-dde5-40d2-b601-bf98a83f78f1
GF040444	MAP1LC3B2	MT-ND1	1	chr12	116560978	chrM	3304	df01fdf8-a83a-4849-b4f9-b9f23ef2cd09
GF040445	PABPC1P4	PABPC1	1	chr12	63823140	chr8	100718238	f69b937e-4e98-4f7f-8a53-e96a14d8f19a
GF040446	PABPC1P4	PABPC1	1	chr12	63823674	chr8	100705030	df036096-d053-44ee-a8de-513e4b2e109c
GF040447	CTR9	PABPC1	1	chr11	10797398	chr8	100702916	df03c6bf-e96a-40a5-b96d-31a799e94272
GF040448	TPI1	DDX42	1	chr12	6867536	chr17	63819223	df0957c2-4aa1-479f-9637-f063f9bc7293
GF040449	UQCRFS1	MICALL1	2	chr19	29207860	chr22	37927782	df0bdea3-ec15-48f1-8f09-c5a3ddaa4a78
GF040450	DAP3	MT-RNR2	1	chr1	155738528	chrM	1670	df0d82ef-d5eb-48fe-9671-41c7506afb58
GF040451	CDK2AP1	STIMATE-MUSTN1	1	chr12	123271888	chr3	52839887	df0d8a27-de5a-4bb0-96d9-fe82a4cc5af8
GF040452	NIFK-AS1	RPS3A	1	chr2	121727255	chr4	151099674	df0d9db5-02e6-4696-a14b-64f8c4a72e70
GF040453	GAPDH	ENSG00000289809	1	chr12	6538338	chr3	12836047	df0db20d-5afb-481f-94c4-cd81139c6bed
GF040454	SPATS2	MDM2	1	chr12	49527193	chr12	68840081	df0dcdab-ec72-485f-b145-e8cc55152ea2
GF040455	RBFOX2	MT-ATP8	1	chr22	35838515	chrM	8393	df0faa40-22e2-4c60-a28d-aef0bdb77eec
GF040456	ENO1	RPL10	1	chr1	8878711	chrX	154400861	df108b2d-0c7c-49ac-a8d2-315fd8b77164
GF040457	ENO1	RPL10P16	1	chr1	8878711	chr19	12643561	df108b2d-0c7c-49ac-a8d2-315fd8b77164
GF040458	NACA	EIF1	2	chr12	56712881	chr17	41690999	df11f4cb-dac7-4c89-9e39-453784ca92ba
GF040459	ENSG00000273269	MT-CO1	1	chr2	47176500	chrM	6455	df11fac5-cf75-4a18-8ba4-a7a881f90e03
GF040460	ENSG00000273269	MT-ND5	1	chr2	47176500	chrM	12666	df11fac5-cf75-4a18-8ba4-a7a881f90e03
GF040461	CUL2	MT-ND5	1	chr10	35016353	chrM	12336	df141300-7fb7-44dd-9aaa-56f29758fda4
GF040462	SRI	SRIP3	1	chr7	88217192	chrY	6718983	df15f73b-f497-4154-a7e6-765f11214159
GF040463	CDK4	MARCHF9	1	chr12	57755643	chr12	57755818	df173f78-fb50-44fd-9fb5-be4328112bb8
GF040464	ODC1	PCOLCE2	1	chr2	10443728	chr3	142827704	df181977-5575-445a-8f2a-63ec6b4ebbf6
GF040465	KPNA6	SMU1	1	chr1	32175608	chr9	33046906	df1f81bc-b214-4e89-9bf0-4cdb8af19a97
GF040466	MARS1	RPSA2	1	chr12	57490581	chr19	23827096	df22923a-7010-47b7-89ca-80eb979cdeef
GF040467	CAP1	TPI1	1	chr1	40072631	chr12	6867530	df237320-7b2d-43d5-930a-ec2f0a74d136
GF040468	SMARCB1	COX7C	1	chr22	23834515	chr5	86617961	df237623-81cf-43a4-a8dc-1e90d2e53f39
GF040469	ENSG00000266994	ZNF500	1	chr16	4750733	chr16	4757286	df242991-dbc4-429d-8476-e67ac91dc69b
GF040470	PA2G4	STRN4	1	chr12	56113720	chr19	46719670	df25ad15-a2e2-40ba-acb7-bfec76db4776
GF040471	METTL9	TMC8	1	chr16	21655769	chr17	78142820	df25c727-2d84-4f89-812b-a12e1c0d53bb
GF040472	COX4I1	UBE2V2	1	chr16	85799729	chr8	48063168	df28d139-50b5-431a-b893-3242c95aa877
GF040473	NDUFS5	IARS1	1	chr1	39026378	chr9	92210359	df2ae0e8-9ebe-413a-a5ce-483b9f868a72
GF040474	APRT	IFNGR2	1	chr16	88809486	chr21	33403495	df2d94c7-db55-46f7-bcbc-604b14cf715b
GF040475	RPL7P9	BCL2L2-PABPN1	1	chr1	96679629	chr14	23325740	df2e3074-8bae-4fc6-941b-e0380124e5d3
GF040476	CYP24A1	MT-ND4	1	chr20	54154018	chrM	10803	df3015c9-987c-4134-bd36-8ebc72f1950e
GF040479	RAB3D	PSMC2	1	chr19	11342777	chr7	103368148	df34dad4-8885-4560-ace6-e0866ac2f3b1
GF040480	BSG	NPM1	1	chr19	583485	chr5	171410880	df360928-5a8b-4582-ac73-da106a71bd5b
GF040481	BAG3	MED27	1	chr10	119677220	chr9	131860226	df3716ff-1d66-4518-8982-18779a8df49b
GF040482	FOXK2	PTP4A1	1	chr17	82614578	chr6	63572586	df38a100-4566-46b3-986e-1cfa78654c26
GF040483	EEF1G	SON	1	chr11	62573906	chr21	33573381	df38bf7e-b35b-4e4f-b21b-8570fc442fa0
GF040484	METAP2	DUSP4	1	chr12	95474165	chr8	29333077	df38eca6-1671-452d-83ad-3012f84b6d0b
GF040485	SLBP	MT-ND4L	1	chr4	1703628	chrM	10470	df3a2366-4326-4167-9ba8-934ad11163f1
GF040486	HSP90AA1	HSP90AA6P	1	chr14	102128828	chr4	170605450	df3b7a0d-1c74-454d-ae52-4c51acb3a536
GF040487	RPL13	AURKB	1	chr16	89561630	chr17	8206839	df40156c-23e5-4152-83bc-6d143256d3e8
GF040488	APEX1	DUSP14	1	chr14	20457764	chr17	37513485	df40aefb-9a4f-4e60-bc3d-45e2f73e0965
GF040489	NCL	PNPLA4	1	chr2	231464483	chrX	7927700	df421678-f9e4-4fe0-880a-9ad1b5f94d0c
GF040490	RAN	RAB11B	1	chr12	130872583	chr19	8404190	df449644-244b-40bb-9065-6721c7beeb68
GF040491	MT-CYB	RPS23P8	1	chrM	15384	chrX	70963088	df46157d-4c41-4fdd-a1f7-b57a5d805fa6
GF040492	UTP11	MT-RNR2	1	chr1	38012740	chrM	1787	df468154-f8c2-4286-8181-110c57af00f6
GF040493	LRP8	SLC25A14	1	chr1	53326955	chrX	130339910	df4a8075-bed1-487a-956c-9f1d14fceec4
GF040494	PPA1	RPS6	1	chr10	70203132	chr9	19380232	df4ba536-70c8-4497-8063-7fac3d4f031b
GF040495	RNF149	TNFRSF10A-AS1	1	chr2	101275445	chr8	23189958	df4cd329-a8d3-4889-8de3-7b57dcded5ee
GF040496	DDB2	RPL31	1	chr11	47239214	chr2	101002701	df4cfad2-b1cd-43f8-b8a2-389cf869e324
GF040497	RPS13	NISCH	1	chr11	17077714	chr3	52492230	df508bd7-9d50-44ca-89f0-ae3ed1d184c0
GF040498	USP10	TUBB4B	1	chr16	84700063	chr9	137241289	df51b335-ed02-4c01-921a-3efa309939cb
GF040499	RPL19	FKBP5	1	chr17	39204560	chr6	35575678	df52f957-cf24-48f4-9c82-5b1ee12bf786
GF040500	UBC	EIF3L	1	chr12	124914649	chr22	37888619	df55a102-caeb-4b98-8e80-efc8b2087602
GF040501	ANKRD42	RSL1D1	1	chr11	83213297	chr16	11837469	df5636b8-acb0-44a0-96a5-ddfa11b496f8
GF040502	ME2	DPH7	1	chr18	50895927	chr9	137576403	df570a5d-707f-44d0-8bee-0af19a512945
GF040503	BMS1	MT-CO3	2	chr10	42831371	chrM	9977	df57cea6-0f0d-4226-bf29-5114cbabca57
GF040505	TMA7	PGK1	1	chr3	48440400	chrX	78113811	df58025b-b5fa-4f6f-9c9f-3d1dd9667fbd
GF040506	AKR7A2	EIF5	1	chr1	19303964	chr14	103334236	df5c2c6d-fb62-43e9-b5ac-ce6a74539de3
GF040507	MRPS15	MT-CO2	1	chr1	36464197	chrM	7805	df62ceae-f12c-47da-a6e1-e6340d2d502d
GF040508	RSL24D1	HCCS	1	chr15	55196932	chrX	11117272	df6521a1-e89d-4830-9646-cf07989cfeaf
GF040509	SELENOW	PRPF6	1	chr19	47780191	chr20	64033576	df6575eb-6eee-42e0-8224-af7b3ec5a64a
GF040510	TANK	GRB14	1	chr2	161204783	chr2	164502336	df6889aa-fb5a-4c36-9323-9bba26469708
GF040511	CFAP61	SOD1	1	chr20	20052540	chr21	31668670	df68a50b-e44c-4ea9-b542-cb942b606792
GF040512	TMEM223	AKAP12	1	chr11	62790503	chr6	151357898	df6a7750-64e8-44a7-abe3-11a712f04975
GF040513	TUBA1B	MCUR1	1	chr12	49129722	chr6	13814145	df703b54-fa41-4787-950a-2363bad5a432
GF040514	TPM4	GPD2	1	chr19	16089045	chr2	156584494	df71a736-add7-47fd-ad10-c716d06e9f7a
GF040515	PSMA7	GTF2I	1	chr20	62139106	chr7	74744847	df721f3e-18e1-457d-9766-c8f84e221865
GF040516	ENSG00000244086	AP3B1	1	chr17	38855586	chr5	78116154	df73a975-832b-4964-81ea-d50aa95d8010
GF040517	TIAL1	IGFBP2	1	chr10	119596661	chr2	216664430	df755558-b509-46a1-8eaf-5c37b2dcb1c7
GF040518	ATP6V1A	CUL4B	1	chr3	113810846	chrX	120530250	df76c238-e97a-4936-ac50-7fc714cb8d68
GF040519	ENSG00000287896	KPTN	1	chr19	47476849	chr19	47479941	e308f4b8-e58d-40c5-b32a-fa279ffa39a6
GF040520	ENSG00000287896	KPTN	1	chr19	47475307	chr19	47484218	df76f7da-2b74-427b-8fd7-0f776d5d7881
GF040521	S100A16	UBE2D3	2	chr1	153606895	chr4	102827487	df771681-b9b7-435a-b0b6-80b53dd24c5a
GF040522	TOX4	PKM	1	chr14	21499149	chr15	72199037	df77d1c8-b760-48d2-8054-ad6aad6c6854
GF040523	RPL3	WASHC1	1	chr22	39314135	chr9	16968	df78ac05-0f7e-4c86-804d-297e3453c15c
GF040524	SLC25A4	ERI1	1	chr4	185147273	chr8	9002926	df78dd86-69aa-41cd-b469-e933d5344bdd
GF040525	GAPDH	ENSG00000285117	1	chr12	6534809	chr15	43185410	df7946d8-3969-4f43-95c7-b0da534fbb1c
GF040526	HSPD1	TBC1D14	1	chr2	197501084	chr4	6994266	df7f6424-8123-4d61-8601-bd8461f91ef8
GF040527	HNRNPD	RPS20	1	chr4	82356882	chr8	56073710	df80f2a0-daaf-4523-b5f8-6a5188bd17aa
GF040528	RANBP10	RPS20	1	chr16	67729406	chr8	56073710	df80f2a0-daaf-4523-b5f8-6a5188bd17aa
GF040529	RANBP10	HNRNPD	1	chr16	67729406	chr4	82355354	df80f2a0-daaf-4523-b5f8-6a5188bd17aa
GF040530	ENSG00000291003	HERC2P9	1	chr15	22579640	chr15	28671523	df818b3e-ea41-44b5-b56f-e0431fff518e
GF040532	PPA1	MT-RNR2	2	chr10	70202834	chrM	3199	df82bffd-5b78-4c0e-9e87-f353c194d8b5,df82bffd-5b78-4c0e-9e87-f353c194d8b5
GF040531	PPA1	MT-RNR2	1	chr10	70209629	chrM	1671	f4df0b82-f7ae-490f-8b31-0234d5419d48
GF040533	MARCKSL1	ACTB	1	chr1	32334799	chr7	5527150	df82f85f-fa15-46ee-a87c-4b812022d2a7
GF040534	NTPCR	EME1	1	chr1	232969924	chr17	50381526	df86df29-e567-4ecb-98ee-fff7416a71a8
GF040535	ACTR2	HNRNPA3	1	chr2	65268917	chr2	177215560	df87aeab-8826-4fc0-95bd-aa74917e6b39
GF040536	ARRB2	FAM199X	1	chr17	4720461	chrX	104190891	df895e22-1a48-4e26-b36d-56e96cbd85de
GF040537	TSPAN9	SSBP1	1	chr12	3211592	chr7	141750460	df8a8a80-2b4f-4804-a7c3-8091c878ef48
GF040538	SAR1A	MTIF2	1	chr10	70161917	chr2	55268740	df8ccf37-966f-40e4-9045-015abfc8668d
GF040539	PAPOLA	GPR173	1	chr14	96502397	chrX	53061561	df8d65b2-2e4c-4880-911e-39e6f0826920
GF040540	UCHL3	TMED7-TICAM2	1	chr13	75549793	chr5	115612141	df8d72f3-c4cf-4624-b959-bb0b41e8466b
GF040541	ZSWIM7	PPIL2	1	chr17	15981048	chr22	21665999	df8e36c0-e858-46f8-81ca-b6e8e65d0b98
GF040542	GAPDH	ENSG00000266086	1	chr12	6534516	chr17	58003493	df8e7cbc-8267-423d-b72a-75110b06892c
GF040543	RPS19BP1	MT-ATP8	1	chr22	39531475	chrM	8486	df903545-ffec-4a0e-b409-8b171b47532b
GF040544	GAPDH	MSH2	1	chr12	6534516	chr2	47483210	df90f823-a50b-4cb2-89b0-7a7409f37bf3
GF040545	MFAP2	CCT3	2	chr1	16977185	chr1	156308963	df91745d-e986-4ed1-94f4-4ac6fd8a892a
GF040547	RPL38	NDC80	1	chr17	74203725	chr18	2587827	df92017a-a39c-4a39-9fac-6d5554e42cea
GF040548	SUMO2P17	HMGA1	1	chr17	48892788	chr6	34245422	df92adae-d17a-4534-b114-85dcb8ff2335
GF040549	RPL13AP5	SEC62	1	chr10	96750268	chr3	169994583	df955fcf-92b0-471f-b425-63f51dc93505
GF040550	MYADM	RPS20	1	chr19	53875597	chr8	56073711	df970c2a-4ad0-4548-8ab4-8802a3e005a1
GF040551	MT-ATP6	BEX3	1	chrM	8652	chrX	103377669	df980a87-ba7a-4003-bb50-d8b27959f47d
GF040552	C10orf95-AS1	ATP5F1A	1	chr10	102456292	chr18	46084148	df98ffc7-df67-4d04-ae0e-523051f929af
GF040553	NUFIP2	GPI	2	chr17	29267496	chr19	34401220	df9aceb0-23d5-481f-84f9-5bc3e2064b18
GF040555	DDOST	MKLN1	1	chr1	20653783	chr7	131327999	df9af972-a2e1-4e5b-8fd5-3e8a21c41684
GF040556	SFN	NCKAP1	1	chr1	26864219	chr2	182993593	df9b474c-bb19-44e2-bdb3-36479d6c566e
GF040557	TBCA	TCP1	1	chr5	77776291	chr6	159779647	df9d886e-bad4-4e51-982f-2d845ff221a3
GF040558	RPL14P1	CDKN3	1	chr12	62965885	chr14	54397020	dfa0f2d5-d0a8-469e-9d48-975c3166d2da
GF040559	ENSG00000225200	CEP250	1	chr14	105978768	chr20	35511972	dfa433ac-8abe-404f-8b29-07d6ccb302f8
GF040560	SNRPD2	RAD17	1	chr19	45691946	chr5	69369809	dfa58f6e-a79c-45cd-bc2b-33b930edd987
GF040561	GLG1	MT-ATP6	1	chr16	74456699	chrM	8914	e177d5a4-7548-4098-a307-323bab949690
GF040562	GLG1	MT-ATP6	1	chr16	74452223	chrM	8573	dfa5c7ed-911a-4fc5-8ef5-ee33fcaeb228
GF040563	ARID1A	UBB	1	chr1	26731439	chr17	16381094	dfa76813-97b6-4707-86e8-160f4b38d7d4
GF040564	RPS23	MT-ND5	1	chr5	82278355	chrM	13087	dfa85793-4325-4059-8258-69b220b172af
GF040565	RALY	RBFOX2	2	chr20	34073626	chr22	35838255	dfaa1223-4181-4356-8d67-326115a3d979
GF040567	SYTL3	PDP1	1	chr6	158720681	chr8	93923453	dfaa72a8-2a98-4573-b12c-3b815dabdee0
GF040568	GCOM1	SYTL3	2	chr15	57714909	chr6	158720681	dfaa72a8-2a98-4573-b12c-3b815dabdee0
GF040570	GCOM1	PDP1	2	chr15	57714909	chr8	93926059	dfaa72a8-2a98-4573-b12c-3b815dabdee0
GF040572	TSPAN9	RP2	1	chr12	3211951	chrX	46836961	dfac322c-c721-4ce6-b57c-0036eb85859b
GF040573	SUPT16H	NPM1	1	chr14	21363283	chr5	171400156	dfaefbf6-fab2-43ad-a2e2-a5ac2f29373e,dfaefbf6-fab2-43ad-a2e2-a5ac2f29373e
GF040574	SFXN1	PGK1	1	chr5	175527288	chrX	78122913	dfb0d2b4-dd55-4ef2-bccc-b8da20ee0946
GF040575	HNRNPD	RPS14	1	chr4	82358702	chr5	150449732	dfb16a73-dba4-4c7f-83a4-6449bed540ab
GF040576	GLOD4	SPOP	1	chr17	771462	chr17	49622823	dfb2294a-f0c2-4610-aef0-f1ce27ff102e
GF040577	PARK7	CCT8	1	chr1	7962761	chr21	29061379	dfb3211e-6dc0-4d68-91fd-fea9f9778909
GF040578	ENSG00000290199	NPM1	1	chr22	23974362	chr5	171387851	dfb36752-fb46-486b-905b-cef51467591b
GF040579	RNF25	SNHG7	1	chr2	218663901	chr9	136726855	dfb57866-192b-4a1d-a562-1afa2719fdab
GF040580	SNHG7	MT-RNR1	1	chr9	136726855	chrM	1147	dfb57866-192b-4a1d-a562-1afa2719fdab
GF040581	RNF25	MT-RNR1	1	chr2	218663901	chrM	1597	dfb57866-192b-4a1d-a562-1afa2719fdab
GF040582	RPS18P9	MT-CYB	1	chr6	149597621	chrM	14797	dfb590f6-17af-49da-8d7a-ccf33c8cdb1a
GF040583	CNIH3	RPL3	1	chr1	224529137	chr22	39317486	dfba6f44-3fa2-479f-a3fd-686fbe5164be
GF040584	ENSG00000289316	MT-ND2	1	chr8	133237676	chrM	5232	dfbb932f-e2fc-4220-91f5-aa4386f6b460
GF040585	NUP85	MT-ATP6	1	chr17	75205695	chrM	8784	dfbe1014-1738-4fb2-bebc-f66dd2f8c8ed
GF040586	CRTC3	PCMTD2	1	chr15	90529893	chr20	64255715	dfc18289-bc7a-48cf-9617-510eb7b1ab44
GF040587	HMGB1	ATG10	1	chr13	30462711	chr5	82009670	dfc3505f-cb12-4e99-9f01-c97fbc827240
GF040588	RPL27	GMNN	1	chr17	42999993	chr6	24774975	dfcb2246-0186-4970-bd20-51ce5e406421
GF040589	ENSG00000267059	MT-ND5	1	chr19	1599494	chrM	13044	dfcc4712-300a-4276-a321-ae14356b35ec
GF040590	SUMO2P17	ACTB	1	chr17	48893406	chr7	5527637	dfce9768-44a2-4224-b3a6-85fb5220d692
GF040591	DEPDC1	RPS23	1	chr1	68476153	chr5	82276059	dfceb12c-c6a1-4da4-b9c0-c2c30e8a4a2a
GF040592	CUL5	SNHG29	1	chr11	108008928	chr17	16441963	dfcfce5e-e3f7-4e4a-a0d1-b2c09a698949
GF040593	SRSF11	THOC7	1	chr1	70221483	chr3	63863834	dfcffd57-bb1f-4e4e-954a-6c0171563807
GF040594	SRSF6	RPL7A	1	chr20	43457901	chr9	133348221	dfd6d26c-4568-4004-ac20-9208cd0d1a0f
GF040595	RPS8	ZMYM2	1	chr1	44775572	chr13	20086462	dfd7e5aa-c2ac-46de-824c-05d617279f8b
GF040596	ENSG00000291207	KMT2C	1	chr7	45768658	chr7	152366950	dfd809bd-f8d5-426e-9bf8-39f3f766c3ee
GF040597	SPSB2	SAP18	1	chr12	6885769	chr13	21140593	dfd8f5c2-b88a-4048-af9d-02fdc2ac669b
GF040598	SAP18	FGD5-AS1	1	chr13	21140593	chr3	14947158	dfd8f5c2-b88a-4048-af9d-02fdc2ac669b
GF040599	SPSB2	FGD5-AS1	1	chr12	6885217	chr3	14947158	dfd8f5c2-b88a-4048-af9d-02fdc2ac669b
GF040600	SMNDC1	CCDC34	1	chr10	110293214	chr11	27363130	dfd9cd9d-1085-4620-9126-341092354be1
GF040601	PSMB3	COX6C	1	chr17	38764224	chr8	99893714	dfdbc8ee-62d2-4db2-b246-12fc135b1508
GF040602	ENSG00000159239	HMGA1	1	chr2	74418363	chr6	34240803	dfdcce1c-f27a-4314-a0af-db3c681815be
GF040603	CASC3	TCEAL8	1	chr17	40168372	chrX	103253317	dfde1626-83e6-4b36-abdd-700cacca7946
GF040604	HNRNPH1	RPL10	1	chr5	179616221	chrX	154399940	dfde95c3-737b-47b1-897d-aad7203fb237
GF040605	PCNX2	H2AZ1	1	chr1	233288998	chr4	99949387	dfdfad47-057e-4504-9911-e24bd2055334
GF040606	MT-ND2	PGK1	1	chrM	4974	chrX	78123192	dfe29686-6962-4b7e-872a-867dd96dbe4e
GF040607	SET	GABRE	1	chr9	128691169	chrX	151974569	dfe2985c-bad6-4c15-814a-bcf2cc3431e5
GF040608	SSB	SNAP29	1	chr2	169798909	chr22	20870485	dfe585ea-c633-4d0e-9b1b-07ee6c7dc2f9
GF040609	TSPAN9	MAP7D3	3	chr12	3211937	chrX	136246341	dfe62a34-4dd7-48ef-b783-6c2c752942f9
GF040611	FNIP2	MT-RNR2	1	chr4	158901555	chrM	2329	dfe74212-c042-41e4-800a-c3180876b074
GF040612	PRDX3	ENSG00000225200	1	chr10	119169273	chr14	105978620	dfec47d2-0bee-45c8-9a7b-75e6e170540f
GF040613	CD44	COA4	1	chr11	35187263	chr11	73875775	dfed2cad-6483-4eed-87ca-0663c3cb86c5
GF040614	EPN1	NLRP9	1	chr19	55696230	chr19	55715606	dfefb2ec-560a-4049-aa29-f2aa8d8df38a
GF040615	EIF4EBP2	ABCE1	2	chr10	70423917	chr4	145120679	dfefd719-69d9-4fd0-9020-8f098537864b
GF040616	ANXA3	MT-ND2	2	chr4	78562810	chrM	5327	dff0de00-35e5-410c-bf52-1d4ce80d8880
GF040617	NADK	GCN1	1	chr1	1778288	chr12	120141023	dff12422-62ac-4118-8f87-e165af97e26b
GF040618	ENSG00000263809	PIGG	1	chr17	8377533	chr4	499296	dff16ef2-2d47-45ea-a63b-5c31778503ad
GF040619	NDUFB6	PIN4	1	chr9	32573074	chrX	72276228	dff21f89-754b-4ccc-a19d-3ded48045224
GF040620	PROSER1	SMN2	1	chr13	39013497	chr5	70077259	dff22f33-18c4-467b-b302-d7b53489bc10
GF040621	NCOA4	MTHFD2	2	chr10	46006181	chr2	74214525	dff31741-4e6e-4e20-90fa-d2b291a72098
GF040622	ENSG00000243276	RPL30	1	chr3	118726848	chr8	98045391	dff47eaf-c3ff-4603-b65d-bc557e26e5f4
GF040623	ENSG00000278041	RPL10P9	1	chr20	21499259	chr5	168617081	dff5043a-ca83-4835-aea8-336238f4d518
GF040624	TPI1	RPS19	1	chr12	6870408	chr19	41860256	dff51939-dd19-4504-a208-a4aff1cf6169
GF040625	MSH6	HSP90AB1	1	chr2	47783144	chr6	44253863	dff63de5-63bb-443c-be5f-3690a6cdef02
GF040626	MT-ND4	EIF2S3	1	chrM	11874	chrX	24076879	dff86498-7eb9-4e00-a4d0-1d024601d09c
GF040627	DENND4A	MDH2	1	chr15	65690726	chr7	76048063	dffa7c7e-820a-4948-b244-b02f2e913157
GF040628	RPL23A	GSS	1	chr17	28723919	chr20	34955795	dfff2070-7ae4-43b7-b7d3-4ff98c02dbd1
GF040629	ENSG00000240240	MT-CO3	1	chr9	40299005	chrM	9209	e00038fb-2d1f-4639-adfc-9cf14a2f1660
GF040630	OCIAD1	EEF1A1P5	1	chr4	48831049	chr9	133019434	e0018f05-ab78-498b-bb92-993836e2e767
GF040631	CFL1	PAF1	2	chr11	65854829	chr19	39391126	e0040289-d5ec-44f5-ac2d-f321b84dbe65
GF040632	TMBIM6	ENSG00000289942	1	chr12	49741569	chr4	68376551	e0046935-3e80-4ef2-920d-9c55449e67e0
GF040633	TESMIN	RPLP1	1	chr11	68745452	chr15	69455426	e004de27-a12a-413d-870e-771a7a71b3f8
GF040634	TESMIN	RPS2	1	chr11	68745452	chr16	1962076	e004de27-a12a-413d-870e-771a7a71b3f8
GF040635	SLC38A2	SLC25A5	1	chr12	46359104	chrX	119468444	e0069c58-95e9-42ac-ace4-e9f7ab58e0ff
GF040636	RAC1	UQCRB	1	chr7	6403976	chr8	96233217	e0091095-c38b-4a3f-af05-b9558ade71c7
GF040637	MT-ND4	UBE2A	1	chrM	11657	chrX	119538875	e00b8f1e-b262-49b4-ab85-f3e203896187
GF040638	ENSG00000263809	MT-ND4	1	chr17	8383190	chrM	11293	e00c2d59-c4c7-4f78-8189-7dd17e8a6a26
