##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-08-16T00:11:48.379522685Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/Hct116_ONT_dcDNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr11	86306334	86306335	chr19	10841838	10841839	BP1088	MEDIUM	+	+	RC=61;MD=34.5;GN=HIKESHI,HIKESHIP2;GI=ENSG00000149196.17,ENSG00000267544.1;GC=61,61;CL=PotentialTransSplicing:61;MQ=56.212,29.2283;MI=0.942946,0.918186;SA=51,17;BP=61;EX=61,52;IN=0,9;AC=chr11:86306334+/chr19:10841838+,chr19:10842137+/chr11:86345581+	RN=9cf6d5c0-afa7-4f3d-b37b-83e3f6ce3cbd-ccs,7b8fc701-58ea-4565-9ecc-ca3551c2abe0-ccs,8a916969-bc2e-4853-be1e-facd41e13380-ccs,0e2cb29d-c66e-4585-887b-a4c7cf8586f3-ccs,decf8e4d-d614-4160-a0dc-d29ab93b6422-ccs,51a020d7-5016-41db-af39-93c0f4fa6ce9-ccs,493c7290-3a38-47ff-886c-ead2ca82db79-ccs,3f255551-12d9-4887-8e37-b782a231fada-ccs,e15b0d47-dbc3-4719-aa1c-8eec85c81206-ccs,fe3d1130-4041-44b6-b4fb-bf9cdfdd9d12-ccs,84e6e823-24ca-40c1-9f8e-bbc5a12f3f1b-ccs,b25ab868-da49-4c09-b4a0-c6d887b0ef48-ccs,de9b8e9b-7762-492d-a09b-829cc5ff59a1-ccs,4cfa17e5-d42b-40a9-a769-5a816e17b993-ccs,9018e86f-a74d-491a-b04c-a981963cbc63-ccs,fef68e4d-a1f2-43c1-a592-420c1487d165-ccs,96314e20-1b70-4147-aad7-3fc7987c219c-ccs,4ea1a24c-6224-4d9a-b81b-fbac83559268-ccs,fa0a0dbc-d996-4724-8bb1-127337f0251f-ccs,282bf22e-4218-421a-a6d3-e9639be7981b-ccs,22811cd0-4113-4c10-a5ac-d649b328bfee-ccs,847bfd56-7a08-4494-9716-55b93f59fdd4-ccs,bee9a8e8-6a3f-486e-8d62-a6cef496907d-ccs,843b1c1f-6db6-4a90-b97d-aa1fbd3e674e-ccs,1ff9a8a7-367d-4215-8931-25e2c01c8a7e-ccs,57f458e3-72de-4ca1-9233-a1abe486b7e2-ccs,17ccbe71-73e5-48f3-a52d-3e66919c2c40-ccs,581bdd95-6518-4b1d-bf88-c797f597dc9f-ccs,be3c7f2c-d96e-4993-aeb4-fb4f254c1992-ccs,3bacb6d7-a5cb-40ed-990f-789043ec240b-ccs,c932996e-28db-4ada-adc3-1a1f3c96970c-ccs,432d7909-9a0e-4aa3-a213-8c40a401acb1-ccs,ae04675f-6284-41ce-82bb-37fbb2a76549-ccs,a7b651e1-4b2c-40af-9ffc-862e40ef9439-ccs,cdf79666-cec0-4e1d-9827-9bb16126368f-ccs,1a859d12-2808-49c1-930d-be0c7503dddb-ccs,b197f5c3-be6a-4219-9c26-f82c064240a4-ccs,0e33e993-8ee6-473b-8b26-cbca82305ac0-ccs,0bb85eff-2054-42f3-a9a8-2a36ea892191-ccs,0a2a8f25-d4d0-4544-86a2-56ad75b18f7c-ccs,8a4aea70-2a76-4e6b-9f76-ab5fe90e9461-ccs,b79b3720-81d0-4bbe-a084-07113d40549a-ccs,72b29d97-bf29-47dc-9e3e-1866699289f2-ccs,e1ec30dd-db23-4b81-938e-3f21ac3c3471-ccs,26581289-b9c7-406d-9dc4-dd13367ba453-ccs,2a989236-7137-4439-a1f9-8e1009176268-ccs,6b7bc409-c4db-4cc5-a09b-6034ed7f4b75-ccs,bc548114-fdfa-4752-959a-57f595fb102f-ccs,cb911b66-bf77-4165-a76b-2b969e02c9d2-ccs,50abed64-af28-492f-9e68-f08822c0a03d-ccs,02826680-306a-4c6b-a62f-6493f53d0641-ccs,e2a2a4af-e1f1-44f8-bc84-7ff8e28b75ca-ccs,a0fdba95-bd53-451f-bfd3-0be831c383c4-ccs,0ea2884a-e5e5-4884-be0b-996b5e2c0f37-ccs,df7e9bd3-6772-45d8-9527-3f8f55a74758-ccs,0f8abff5-697a-47ee-91d6-51849628dbe0-ccs,1b250b56-a1bd-4bdd-a672-e98bd3852383-ccs,b9e56e56-1033-4e5b-b035-1b7db876716e-ccs,8b6e9e05-86bc-4cbc-98c5-6832e2fa461d-ccs,823651d2-d96b-41d8-8d4b-1f2fe674c6aa-ccs,e7fbcbec-5992-441d-a799-aac23025b9c7-ccs;ON=.;CB=.
chr11	86306334	86306335	chr19	10841838	10841839	BP766	MEDIUM	+	+	RC=10;MD=30.8;GN=HIKESHI,HIKESHIP2,HIKESHIP1;GI=ENSG00000149196.17,ENSG00000267544.1,ENSG00000226774.1;GC=10,10,8;CL=PotentialTransSplicing:10;MQ=32.3829,13.2946;MI=0.941478,0.904021;SA=10,5;BP=10;EX=10,10;IN=0,0;AC=chr1:153534801+/chr11:86302274+,chr11:86306334+/chr19:10841838+,chr19:10842137+/chr16:84565609+,chr19:10842137+/chrX:23351278+,chrX:23351420+/chr11:86345606+	RN=b46d9174-cdc3-4b4f-89b6-f62e83810eb6-ccs,3e14fc6b-df6b-4da6-bf63-20b811ee272d-ccs,080267b7-4bf2-417b-812c-8c24f145717f-ccs,e5c74307-570a-4e02-bf9d-dbbf135f0e7a-ccs,aee03492-2204-429b-9ec2-53b19348106c-ccs,e017d1da-c9d7-45cd-b286-de22dc969ed8-ccs,2bbd12a5-6bbc-4f58-919e-90eca7f889eb-ccs,96cfca0f-7222-4476-8776-e4b14c5cfcf3-ccs,c74cb0ac-03a3-4442-87fe-e93fd44f6e3e-ccs,40b7612d-d303-4e98-8657-e4e8265cec9f-ccs;ON=.;CB=.
chr11	86306369	86306370	chrX	23351014	23351015	BP1090	MEDIUM	+	+	RC=22;MD=18.2;GN=HIKESHI,HIKESHIP1;GI=ENSG00000149196.17,ENSG00000226774.1;GC=22,22;CL=PotentialTransSplicing:22;MQ=26.0398,8.68749;MI=0.940892,0.905577;SA=21,9;BP=22;EX=22,6;IN=0,16;AC=chr11:86306369+/chrX:23351014+,chrX:23351619+/chr11:86345806+	RN=0814619c-06e4-4446-911d-0f46ad231dab-ccs,8e934535-478b-4db0-b43e-d43164273580-ccs,372d0565-c895-4cc3-a8ad-98a732927f8f-ccs,51b27ce0-e545-4171-9576-a5ad31a974e0-ccs,336425a2-088f-4790-b6f4-35a9c7edc45a-ccs,d930622a-4cf7-438f-b6fe-27be3cf91e45-ccs,027abf84-dd3d-498d-8ddb-f5d6850dcab6-ccs,1dfa300a-f345-433d-a3e7-c257bc3e9200-ccs,da04343d-06dc-49aa-a450-fc3cc988812d-ccs,a1c555c9-65ee-4448-9e74-13ee5fd779d8-ccs,c211cfc4-98a7-4fe1-a96f-e14e03191361-ccs,673fd1d5-c7b1-4352-a9db-c606321cc569-ccs,743dc88e-d943-4385-a21c-fb9254fc858d-ccs,b9572293-6be0-44d2-9b44-07ac4d669fe5-ccs,099b29a7-626a-43ad-923a-e9cd2c0b0f43-ccs,0848fdc7-4b07-423e-b8f1-2d5aeea43729-ccs,5b5b4888-7f8d-4622-b741-e2f5029fd450-ccs,2a62eae3-9bf2-40fe-b8a7-bbd754532797-ccs,10dc9841-92d5-4e1d-81ad-a6ada1812071-ccs,63ba3e39-e963-473d-8f27-07b989e7dfd4-ccs,2ef5fb5d-8e3e-48e4-8d60-b217a9cc6202-ccs,08e86c75-73e4-4d91-9fda-4eaf813cf758-ccs;ON=.;CB=.
chr11	90282804	90282805	chr2	197487025	197487026	BP1060	MEDIUM	+	-	RC=1;MD=0;GN=MT-ATP6,TUBAP2,HSPD1;GI=ENSG00000198899.2,ENSG00000214391.3,ENSG00000144381.18;GC=1,1,1;CL=FUSION:1;MQ=60,60;MI=0.875911,0.931663;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr11:90282804+/chr2:197487025-	RN=d2f535ec-104e-45cd-88fb-b32e2010bfd6-ccs;ON=.;CB=.
chr11	91116534	91116535	chr11	91115950	91115951	BP2384	MEDIUM	+	-	RC=30;MD=25.9;GN=OSBPL9,OSBPL9P3,OSBPL9P2;GI=ENSG00000117859.19,ENSG00000255070.1,ENSG00000254677.1;GC=29,30,30;CL=SenseAntisense:30;MQ=12.6499,15.5426;MI=0.904119,0.892003;SA=30,18;BP=30;EX=30,30;IN=0,0;AC=chr1:51617222+/chr11:91115959+,chr1:51730069+/chr11:91115959+,chr1:51745599+/chr11:91115959+,chr11:91114796-/chr1:51787712+,chr11:91116534+/chr11:91115950-	RN=51a9f1ed-2c4d-42c2-b8b2-d90f2bcdaa29-ccs,39b28b7b-83e9-4039-ba60-0ce80f27411e-ccs,f8dcff53-c25f-4d56-ac0b-6e3de6f31d3c-ccs,ce9ef84f-8262-4f60-99dc-0b80286f2b1c-ccs,86f21d82-d039-4996-aed4-27d3d616e85f-ccs,feedb8ec-21f1-4a6a-a974-f548d54b6204-ccs,ffd7eee5-4a91-49fb-9a74-4e5339d1a674-ccs,2a38f978-2069-48c6-8398-44f83cbc2235-ccs,11519941-a86e-4197-9335-711f8dce03bc-ccs,d7f78a08-059a-441f-9b66-b28e37240703-ccs,f9271ebf-e80e-4fc4-ac6b-ab0cccefc06a-ccs,c03f26c9-f7d4-4487-974c-a134d18a8db9-ccs,27e07372-1bce-4fa3-ac3f-098cf191f81c-ccs,61c25efa-3ba5-49e5-b775-05dd03a442f0-ccs,cbfc2014-3255-4108-a324-ed1e17a42920-ccs,1be1b55b-65b0-41b2-9445-0aa2454cc7ab-ccs,d2a2b798-8140-48a5-b86a-eae29d0f4be2-ccs,bfec8536-93fa-44f2-83db-fbe8d3f38a9d-ccs,264e7739-dc69-4c37-aac7-f73072a03b43-ccs,f819d713-0547-4f2e-be45-b24f4bdb6e7e-ccs,0c30e6fc-208e-4f9e-aaff-32d15bfa37e7-ccs,d7b147a4-8795-4c13-9d88-db386b565205-ccs,c9a93e6c-2d5e-465d-a1b7-769144771946-ccs,ac4460e2-856b-4d60-9550-10e984d330b9-ccs,9710ca6c-a755-4d7d-8604-2b457d7eb8ed-ccs,cb2df28c-b9bb-46b6-9290-06ffd91195b2-ccs,821426af-bf3d-41ce-82d9-e58ac5257d83-ccs,446420f5-4408-4b24-be70-f26fec78c2cc-ccs,940c0bba-400f-4d0f-86e7-e6c77a3a9b33-ccs,3c8c5e47-537d-413e-b9a3-37e3f65c9cfa-ccs;ON=.;CB=.
chr11	93535708	93535709	chr15	40036500	40036501	BP1062	MEDIUM	+	-	RC=42;MD=11.4;GN=SRP14P2,SRP14;GI=ENSG00000234106.3,ENSG00000140319.11;GC=42,42;CL=FUSION:42;MQ=36.2147,20.232;MI=0.883255,0.927589;SA=42,0;BP=42;EX=42,42;IN=0,0;AC=chr11:93535708+/chr15:40036500-	RN=ed051ace-4617-4457-affa-747a327ef68e-ccs,5c23a82b-a74b-43d9-9364-31cf34cade10-ccs,5dda94af-2c06-49b5-881e-a66597435d00-ccs,23433ad8-0a34-428c-a382-5108cdbe2209-ccs,19f0c60e-8075-4f34-91c1-fa9406379b05-ccs,133a5c3f-2ce4-437d-81a4-ee31131c74f2-ccs,ff934426-f9b2-4575-abb5-3047f14d5504-ccs,7632a861-9f98-4557-9583-79ac0850ab4c-ccs,69d78f72-61a2-40a1-b99f-ccfeceff7084-ccs,fce32d1a-013b-43cc-8850-ecbc88118e60-ccs,90478e4b-013e-4086-a72d-4e191448530f-ccs,8b184431-6d85-4cd4-8358-cca1f58925f9-ccs,7fb7d856-0ecd-45ca-8ba1-6f3f028bee76-ccs,6a075581-82db-4d43-8780-ade0a6b94cc2-ccs,fc1d9eae-bf44-4e00-bd57-76081a527236-ccs,6906fe68-71e6-415a-8081-fc08915b5030-ccs,e55837f2-b846-4f8e-9c58-224964a1a02b-ccs,8d822aec-d615-4f42-ac17-8ad5432927a9-ccs,cf7fba47-665d-4767-b0cc-5949af4649d8-ccs,46425d8c-055d-4fd7-bd46-0c8111fa9d0f-ccs,07850e0c-d0ab-4eee-8219-5476f65f2ee5-ccs,6df3d436-f3c5-4f8e-8678-31a7db0960e0-ccs,bef12779-30fe-4663-9cad-059eb97fccd8-ccs,84bd461f-63fe-4b06-8444-af4bcdfd35fd-ccs,54198b93-a658-4526-b32f-6646661787f2-ccs,ebd4afa1-1ef3-43d4-8b3f-9e0683c233a6-ccs,46ee1e39-9674-49df-9743-5238351e5fe8-ccs,ceb7ec9f-078e-4ac7-8a5d-a6aa5d2391f2-ccs,833f472d-3e92-403b-8e99-9a835fa1214e-ccs,1333c7c3-8c08-4303-ac7b-0d28e2b26353-ccs,4b0a56e1-3043-42c0-ba02-a7db46f9128a-ccs,c1b7fa7a-4069-4ac3-bcf7-6d1f494cc7a7-ccs,c0921d80-b527-466c-934a-22ec8ad69b86-ccs,6aa121b7-7a4d-4471-a911-f57fa9f2c9ac-ccs,32a635ba-bac8-43ae-abb8-c44cc737f3b8-ccs,5610ab15-bd35-4886-b7f7-3cbf62f9bc64-ccs,9c6ce652-78a0-40d2-b600-b4d8421d69d8-ccs,c3e66f7a-9582-4c3e-bdd6-bd57ab23a8ed-ccs,88fc0828-7dab-403c-9d0b-e87939c5858a-ccs,537bbef2-a3d8-4cd2-964d-e69aab690655-ccs,966d4084-8339-4c35-bad8-9fdb8d7962e9-ccs,70b02a69-47de-4371-80a0-08d88839a4be-ccs;ON=.;CB=.
chr11	93535709	93535710	chr15	40036403	40036404	BP760	MEDIUM	+	-	RC=2;MD=48;GN=N/A,SRP14P2,SRP14;GI=N/A,ENSG00000234106.3,ENSG00000140319.11;GC=2,2,2;CL=FUSION:2;MQ=7.02058,60;MI=0.920525,0.896424;SA=1,2;BP=2;EX=2,2;IN=0,0;AC=chr11:93535709+/chr15:40036403-,chr15:40036500+/chr11:93535545+,chr3:45160181+/chr11:93535558+	RN=6296102e-6098-48c4-a834-bd27f6c44cec-ccs,a70fb2cb-98b0-4508-bf73-7eac6d786ab1-ccs;ON=.;CB=.
chr11	93730447	93730448	chr2	135137462	135137463	BP741	MEDIUM	+	-	RC=1;MD=0;GN=CEP295,ZRANB3,TAF1D;GI=ENSG00000166004.15,ENSG00000121988.18,ENSG00000166012.17;GC=1,1,1;CL=FUSION:1;MQ=16,49.7979;MI=0.96319,0.946896;SA=1,1;BP=1;EX=0,0;IN=0,1;AC=chr11:93730447+/chr2:135137462-,chr2:135137311-/chr11:93730445-	RN=d47d597a-0f9f-437a-84c4-a9ec192d1861-ccs;ON=.;CB=.
chr11	93730448	93730449	chr2	135137524	135137525	BP1061	MEDIUM	+	-	RC=5;MD=19.1;GN=CEP295,ZRANB3,N/A;GI=ENSG00000166004.15,ENSG00000121988.18,N/A;GC=5,5,5;CL=FUSION:5;MQ=37.9647,13.0346;MI=0.945557,0.920068;SA=5,5;BP=5;EX=0,0;IN=0,5;AC=chr11:93730448+/chr2:135137524-,chr2:135137311-/chr11:93737062+,chr2:135137312-/chr2:55243412+,chr2:135137313-/chr11:93739235+,chr2:135137339-/chr11:93738189+	RN=4f6b442a-a4be-4d71-af92-dba34a030286-ccs,02fd7d3e-6275-46b1-b7ba-5b75974c8c98-ccs,e4d60f4f-3fb7-499e-945e-ad2743aaef44-ccs,ac139274-078a-44da-90bd-ad373d99a3fc-ccs,03e6b7be-83ea-4c9d-8d3d-3b09323f1c02-ccs;ON=.;CB=.
chr11	93731216	93731217	chr11	93731134	93731135	BP2389	MEDIUM	+	-	RC=1;MD=0;GN=CEP295,TAF1D;GI=ENSG00000166004.15,ENSG00000166012.17;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.944146,0.915592;SA=0,1;BP=1;EX=0,1;IN=0,0;AC=chr11:93731216+/chr11:93731134-	RN=5c3fba6b-65e7-42bc-a5b0-9eb16aeb0487-ccs;ON=.;CB=.
chr11	93733342	93733343	chr11	93733240	93733241	BP2392	MEDIUM	+	-	RC=1;MD=0;GN=CEP295,TAF1D;GI=ENSG00000166004.15,ENSG00000166012.17;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.927767,0.910075;SA=0,1;BP=1;EX=0,1;IN=0,0;AC=chr11:93733342+/chr11:93733240-	RN=6b23ed5f-a7dc-4ee7-a5f1-a09afeb14216-ccs;ON=.;CB=.
chr11	94188954	94188955	chr20	49134449	49134450	BP1077	MEDIUM	+	+	RC=1;MD=0;GN=ENSG00000250519,ARPC3P1;GI=ENSG00000250519.7,ENSG00000226284.1;GC=1,1;CL=FUSION:1;MQ=60,1;MI=0.903614,0.908;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr11:94188954+/chr20:49134449+	RN=b6506c8e-2b54-43c2-b3db-73e4c1a47e8e-ccs;ON=.;CB=.
chr11	94189019	94189020	chr11	94188893	94188894	BP812	MEDIUM	+	-	RC=2;MD=35.2;GN=ENSG00000250519,ARPC3P3,ARPC3;GI=ENSG00000250519.7,ENSG00000256745.1,ENSG00000111229.16;GC=2,2,2;CL=SenseAntisense:2;MQ=51.6783,7.02058;MI=0.902115,0.863124;SA=0,2;BP=2;EX=2,1;IN=0,0;AC=chr11:94188228-/chr12:110434933-,chr11:94189019+/chr11:94188893-	RN=45ab945a-08db-4e5c-98e0-b6cafe08d738-ccs,1425ceac-eb3c-4e6d-955e-a25ccf4cedd9-ccs;ON=.;CB=.
chr11	94189026	94189027	chr1	96679490	96679491	BP1083	MEDIUM	+	-	RC=1;MD=0;GN=ENSG00000250519,RPL7P9;GI=ENSG00000250519.7,ENSG00000137970.7;GC=1,1;CL=FUSION:1;MQ=21,1;MI=0.913835,0.910663;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr11:94189026+/chr1:96679490-	RN=bf510001-12e5-4abb-93c6-f27a7e71a42b-ccs;ON=.;CB=.
chr11	94189035	94189036	chr11	94188958	94188959	BP2415	MEDIUM	+	-	RC=18;MD=25.6;GN=ENSG00000250519,ARPC3P3;GI=ENSG00000250519.7,ENSG00000256745.1;GC=18,18;CL=SenseAntisense:18;MQ=50.0962,19.5511;MI=0.901424,0.88729;SA=4,14;BP=18;EX=18,17;IN=0,0;AC=chr11:94189035+/chr11:94188958-	RN=6e97afab-0bbd-4bb0-af78-b83f704071f1-ccs,d1cb79ce-48c7-4a00-b503-bea09e54c4e3-ccs,8aa15280-bca9-483d-85c1-895fbecf5ddd-ccs,c03276a1-51d4-4166-88bc-8123184aed6d-ccs,97c60821-7d2c-483d-bbba-496e138293ed-ccs,bce82359-ab8d-4c51-9c96-81b478f1f6d4-ccs,e5231ac2-6015-4ede-8f64-5539b56efbb2-ccs,5d938c1e-46be-4bcf-8dbe-25e449341cc2-ccs,1f7beaf9-14c9-4ee2-ab3d-bef74f9a99d0-ccs,381be02d-8333-4b67-9ad7-87674c6765d7-ccs,a51eb697-a6fe-4c9f-809d-f8dcf041989d-ccs,fd35f06d-17d5-4d84-b89c-f47d259eff1d-ccs,0df57bb5-376f-4a7d-b77a-e52b0dcf480c-ccs,fee53f8c-5bba-4dc2-8619-33ab0264ebd2-ccs,1c21dcfd-e0d4-4c83-8abb-9cc07c8c40c7-ccs,be6c4149-4202-4697-9f7b-71f27178b868-ccs,61c43681-11ae-4b0b-a1b8-83f9b946d7b3-ccs,c32aa7a4-a3a6-4581-8bed-1f97f0fc3449-ccs;ON=.;CB=.
chr11	94189035	94189036	chr12	110434988	110434989	BP1080	MEDIUM	+	-	RC=4;MD=64.4;GN=ENSG00000250519,ARPC3;GI=ENSG00000250519.7,ENSG00000111229.16;GC=4,4;CL=FUSION:4;MQ=38.7673,13.9932;MI=0.853374,0.961434;SA=0,4;BP=4;EX=4,4;IN=0,0;AC=chr11:94189035+/chr12:110434988-	RN=186dbb84-f9d8-4411-9be7-41c8595a6c6a-ccs,3a24163d-e441-4def-8f83-4fb7e4d370f5-ccs,8b300257-2598-4ea9-a9ac-aed704286042-ccs,468eacb5-b7b5-49af-bbf3-60c81c1509e8-ccs;ON=.;CB=.
chr11	95790742	95790743	chr1	173363659	173363660	BP1084	MEDIUM	+	-	RC=12;MD=13.4;GN=CEP57,ENSG00000231615;GI=ENSG00000166037.11,ENSG00000231615.2;GC=12,12;CL=FUSION:12;MQ=60,10.3698;MI=0.922503,0.88886;SA=12,9;BP=12;EX=12,12;IN=0,0;AC=chr1:173362487-/chr11:95831022+,chr1:173362866-/chr11:95827782+,chr1:173363548-/chr11:95812928+,chr11:95790742+/chr1:173363659-	RN=d0ec40b3-fd6c-478d-aa21-309bb72ee011-ccs,650e8e93-d352-403c-938f-0421fe45c160-ccs,cbc67b74-e121-46f7-8f5b-c55f2969d344-ccs,4b84cf70-107f-479f-992d-abb857140fd5-ccs,8da9b301-ad58-466e-9ca6-900f65af185a-ccs,c837965e-67f2-468e-b426-87a3abd97ffa-ccs,3d409803-0d2d-4794-ac3f-4c2d475991ac-ccs,cb49ac4e-0cbc-4c0c-820c-c14b546bd320-ccs,cd9cf755-85af-402f-87f4-a183562cc5d6-ccs,62ca2937-b96a-4d1a-a252-d277401e548c-ccs,63454d54-3d78-47fb-b5d0-b4ab6f9dc443-ccs,222158ca-c667-4caf-8669-a49f7a91b3b6-ccs;ON=.;CB=.
chr11	95799315	95799316	chr1	173363404	173363405	BP1085	MEDIUM	+	-	RC=5;MD=92.3;GN=CEP57,ENSG00000231615;GI=ENSG00000166037.11,ENSG00000231615.2;GC=5,5;CL=FUSION:5;MQ=30.5381,5.25968;MI=0.934029,0.868299;SA=5,5;BP=5;EX=5,5;IN=0,0;AC=chr1:173362487-/chr11:95831022+,chr1:173363368-/chr11:95813464+,chr11:95799315+/chr1:173363404-	RN=41df9e11-5cd0-46a4-833a-2dcd9dfb9483-ccs,b5767c86-f5e6-4f9a-a3ec-37d2208b58f8-ccs,2ba166d8-9235-4df9-a355-32109eca4484-ccs,6f965449-9c48-453c-8919-2b53e8713edf-ccs,4ad95be9-a358-4c74-9ead-f0743a89df1a-ccs;ON=.;CB=.
chr11	96093514	96093515	chr11	96341381	96341382	BP1201	MEDIUM	+	+	RC=2;MD=0;GN=ENSG00000285921,MIR1260B,MAML2;GI=ENSG00000285921.1,ENSG00000266192.3,ENSG00000184384.15;GC=2,2,1;CL=FUSION:2;MQ=60,60;MI=0.94371,0.927316;SA=2,0;BP=2;EX=0,0;IN=2,0;AC=chr11:96093514+/chr11:96341381+,chr11:96343182+/chr11:96342790-	RN=0905df6a-8c94-4cb4-a009-d604259b9449-ccs,4f572e15-d569-4223-9e1c-e84e1ef71e6d-ccs;ON=.;CB=.
chr11	96343182	96343183	chr11	96342790	96342791	BP2446	MEDIUM	+	-	RC=1;MD=0;GN=ENSG00000285921,MIR1260B,MAML2;GI=ENSG00000285921.1,ENSG00000266192.3,ENSG00000184384.15;GC=1,1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.938788,0.923445;SA=0,1;BP=1;EX=0,1;IN=0,0;AC=chr11:96093514+/chr11:96341381+,chr11:96343182+/chr11:96342790-	RN=4f572e15-d569-4223-9e1c-e84e1ef71e6d-ccs;ON=.;CB=.
chr11	100337066	100337067	chr1	27907041	27907042	BP1088	MEDIUM	+	-	RC=1;MD=0;GN=RPA2,RPA2P3;GI=ENSG00000117748.10,ENSG00000255547.1;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.919355,0.958258;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:27914430-/chr11:100337003+,chr11:100337066+/chr1:27907041-	RN=18557619-f871-4620-8c2c-c52f1541d172-ccs;ON=.;CB=.
chr11	100337422	100337423	chr1	27894347	27894348	BP1087	MEDIUM	+	-	RC=1;MD=0;GN=N/A,RPA2P3,RPA2;GI=N/A,ENSG00000255547.1,ENSG00000117748.10;GC=1,1,1;CL=FUSION:1;MQ=60,51;MI=0.912451,0.966667;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:27892246+/chr10:81136623+,chr10:81137228+/chr11:100337003+,chr11:100337422+/chr1:27894347-	RN=24ef0d86-2d73-4e48-a302-b765751dbbaa-ccs;ON=.;CB=.
