ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF01522	PDCD4	FBXL20	1	chr10	110899143	chr17	39259987	SRR12048357.1710403
GF01523	ZNF84	MT-RNR2	1	chr12	133054849	chrM	2221	SRR12048357.1710577
GF01524	GTF3A	HLA-DPA1	1	chr13	27424676	chr6	33073648	SRR12048357.1711226
GF01525	ENSG00000283782	BAZ1B	1	chr5	132556996	chr7	73440604	SRR12048357.1711308
GF01526	BCL2L13	TRH	2	chr22	17638810	chr3	129977934	SRR12048357.1713399,SRR12048357.1711435
GF01527	TAL1	RANBP2	1	chr1	47229353	chr2	108719677	SRR12048357.1711943
GF01528	MICOS10	OOEP	1	chr1	19597014	chr6	73373305	SRR12048357.1713351
GF01529	RPL21P16	ENSG00000183154	1	chr10	120355217	chr8	37738296	SRR12048357.1713423
GF01530	SNRPB2	LINC02067	1	chr20	16730000	chr3	161429607	SRR12048357.1714358
GF01531	PICALM	CCZ1	1	chr11	86008809	chr7	5898787	SRR12048357.1714680
GF01532	PTEN	PELI1	1	chr10	87950221	chr2	64138708	SRR12048357.1716045
GF01533	CREB1	PPP3CA	1	chr2	207572075	chr4	101139236	SRR12048357.1716625
GF01534	RAB7A	RPL9	1	chr3	128737995	chr4	39455306	SRR12048357.1717083
GF01535	CLASP1	H2AZ1	1	chr2	121581873	chr4	99948087	SRR12048357.1717717
GF01536	HAL	ERH	2	chr12	95986316	chr14	69380129	SRR12048357.1717963
GF01537	SNX29	ENSG00000198106	1	chr16	12036601	chr16	29350583	SRR12048357.1718576
GF01538	RPL3	RPL34	1	chr22	39319622	chr4	108621950	SRR12048357.1718861
GF01539	UHRF2	PLIN2	1	chr9	6504017	chr9	19117675	SRR12048357.1719999
GF01540	PCID2	RPL31	1	chr13	113208638	chr2	101002701	SRR12048357.1720358
GF01541	TM7SF3	MMRN1	1	chr12	26972558	chr4	89922349	SRR12048357.1720591
GF01542	ENSG00000287058	PAIP1	1	chr17	18650928	chr5	43538991	SRR12048357.1721072
GF01543	PMS1	C2orf88	1	chr2	189864485	chr2	189885919	SRR12048357.1721329
GF01544	CMIP	AVL9	1	chr16	81660534	chr7	32546544	SRR12048357.1721380
GF01545	RPS12	GUSB	1	chr6	132814572	chr7	65961062	SRR12048357.1721751
GF01546	ACTB	CHCHD3	1	chr7	5530588	chr7	133034508	SRR12048357.1722020
GF01547	RPL21P16	SERINC5	1	chr10	120355210	chr5	80138893	SRR12048357.1722325
GF01548	OAZ1	CSNK1A1	1	chr19	2273487	chr5	149495746	SRR12048357.1723521
GF01549	ADIPOR2	RPS6	1	chr12	1787206	chr9	19380229	SRR12048357.1723668
GF01550	IL27RA	SERPINB6	1	chr19	14034484	chr6	2956593	SRR12048357.172469
GF01551	USE1	ACAP2	1	chr19	17219090	chr3	195409898	SRR12048357.1726015
GF01552	CCND2	STEAP1B	1	chr12	4301357	chr7	22510623	SRR12048357.172622
GF01553	FAM13B	UBLCP1	1	chr5	137977989	chr5	159285212	SRR12048357.1727973
GF01554	MRPL37	NEURL1B	1	chr1	54218382	chr5	172656732	SRR12048357.1728384
GF01555	MYL11	GRPEL2	1	chr16	30377540	chr5	149345406	SRR12048357.1728500
GF01556	ENSG00000285952	SPAG16	2	chr16	4796434	chr2	214338272	SRR12048357.1729076
GF01557	OAZ1	BBX	1	chr19	2272731	chr3	107796023	SRR12048357.172953
GF01558	LUZP1	DCP1A	2	chr1	23149574	chr3	53336149	SRR12048357.1729664
GF01560	ZNF326	ENSG00000291336	1	chr1	90031818	chr6	26131247	SRR12048357.1730307
GF01561	UROD	ABHD2	1	chr1	45012234	chr15	89202354	SRR12048357.1731134
GF01562	TMOD3	ANKFY1	1	chr15	51943502	chr17	4261666	SRR12048357.173122
GF01563	PPIE	ENSG00000224400	1	chr1	39748468	chr2	16399696	SRR12048357.173163
GF01564	NECAP2	RPL36	1	chr1	16440744	chr19	5690501	SRR12048357.1731713
GF01565	AKT1	EGR1	1	chr14	104770848	chr5	138468979	SRR12048357.1732469
GF01566	ENSG00000290927	EEF1B2	1	chr16	31700585	chr2	206161420	SRR12048357.1732766
GF01567	MEF2C	RPS20	1	chr5	88888929	chr8	56074499	SRR12048357.1735471
GF01568	ITCH	FBXL13	1	chr20	34455812	chr7	102911673	SRR12048357.1735515
GF01569	RETREG3	ENSG00000289100	1	chr17	42581398	chr6	33300934	SRR12048357.1735767
GF01570	LINC00910	EDEM1	1	chr17	43365007	chr3	5193541	SRR12048357.1738858
GF01571	IRF2BP2	ANXA2R-OT1	1	chr1	234607853	chr5	43068216	SRR12048357.1739805
GF01572	MEIS2	PIAS1	1	chr15	36896686	chr15	68086750	SRR12048357.1739830
GF01573	SLC30A7	RPL35	1	chr1	100975828	chr9	124861555	SRR12048357.174085
GF01574	NME4	BID	1	chr16	397296	chr22	17774441	SRR12048357.1741947
GF01575	MIER1	HIPK3	1	chr1	66937594	chr11	33356737	SRR12048357.1742345
GF01576	RPL13AP5	ENSG00000213121	1	chr10	96750944	chr6	153282754	SRR12048357.1742604
GF01577	RPL41	ENSG00000227627	1	chr12	56117137	chr6	152988514	SRR12048357.174272
GF01578	ENSG00000278974	ENSG00000227627	1	chr4	188740697	chr6	152988769	SRR12048357.174272
GF01579	RPL41	ENSG00000278974	1	chr12	56117137	chr4	188740874	SRR12048357.174272
GF01580	PCNX4	RPS14	1	chr14	60165239	chr5	150447737	SRR12048357.1742912
GF01581	CEP170	RPL34	1	chr1	243255249	chr4	108621948	SRR12048357.1744417
GF01582	RPL21P16	ANGPT1	1	chr10	120355219	chr8	107324308	SRR12048357.1745239
GF01583	CACHD1	SPAG9	1	chr1	64642974	chr17	51032901	SRR12048357.1745431
GF01584	RPL41	ACAT2	1	chr12	56116634	chr6	159768818	SRR12048357.1746225
GF01585	PTEN	ANXA2	1	chr10	87969256	chr15	60347342	SRR12048357.1746274
GF01586	MLLT10	CFL1	1	chr10	21742762	chr11	65855220	SRR12048357.1747665
GF01587	JMJD1C	DEPTOR	1	chr10	63278856	chr8	119990082	SRR12048357.1748145
GF01588	FAU	WDR46	1	chr11	65122128	chr6	33289225	SRR12048357.1748314
GF01589	RPS8	AKAP9	1	chr1	44775583	chr7	91940856	SRR12048357.1748883
GF01590	RANBP10	WDR33	1	chr16	67785170	chr2	127807085	SRR12048357.1749746
GF01591	LYZ	RSRC1	1	chr12	69354233	chr3	158349710	SRR12048357.1750000
GF01592	EIF5AL1	RPL3	2	chr10	79513424	chr22	39318592	SRR12048357.1750016
GF01593	ARID5B	OPA3	1	chr10	61902155	chr19	45585122	SRR12048357.1751139
GF01594	CMPK1	ENSG00000286905	1	chr1	47377639	chr2	3558194	SRR12048357.1752558
GF01595	MED31	PCNP	1	chr17	6649226	chr3	101576453	SRR12048357.1752906
GF01596	SP3	MT-ND2	1	chr2	173908974	chrM	5385	SRR12048357.1754060
GF01597	ZNF326	PCBP2	1	chr1	89998756	chr12	53479674	SRR12048357.175490
GF01598	KIF3C	TRMT61B	1	chr2	25973314	chr2	28865326	SRR12048357.1755721
GF01599	RPL7P9	PPP3CA	1	chr1	96678787	chr4	101314591	SRR12048357.1756181
GF01600	RPL27A	ZFX	1	chr11	8684773	chrX	24214504	SRR12048357.175631
GF01601	WAC	GAB2	1	chr10	28581533	chr11	78373277	SRR12048357.1756460
GF01602	HIPK3	RPS6	1	chr11	33357022	chr9	19380235	SRR12048357.175651
GF01603	TPT1	CETN3	1	chr13	45337176	chr5	90407802	SRR12048357.175726
GF01604	CLASP1	WDR49	1	chr2	121605697	chr3	167560229	SRR12048357.1757734
GF01605	H3-3A	RPL10	1	chr1	226071997	chrX	154400911	SRR12048357.175813
GF01606	EIF1	MT-ND5	1	chr17	41688887	chrM	12336	SRR12048357.1758271
GF01607	H2BC4	AUTS2	1	chr6	26113636	chr7	70536306	SRR12048357.1759188
GF01608	MTF2	ENSG00000289809	1	chr1	93079291	chr3	12841529	SRR12048357.1759245
GF01609	RPS28	NOL4L	1	chr19	8321508	chr20	32443063	SRR12048357.1759375
GF01610	ERN1	IFRD1	1	chr17	64121570	chr7	112468539	SRR12048357.1759568
GF01611	KPNA2	CRKL	1	chr17	68042824	chr22	20944650	SRR12048357.1759748
GF01612	ACTG1	MT-CO2	1	chr17	81510153	chrM	8126	SRR12048357.1760397
GF01613	B2M	RPS23	1	chr15	44711519	chr5	82278355	SRR12048357.176058
GF01614	ENSG00000286098	ARRDC3-AS1	1	chr19	12066784	chr5	91574577	SRR12048357.1761092
GF01615	ATP2A3	ENSG00000287044	1	chr17	3938203	chr6	108556687	SRR12048357.176210
GF01616	NACA	EEF2	1	chr12	56725322	chr19	3985462	SRR12048357.1762390
GF01617	ENSG00000285280	ENSG00000289928	1	chr1	192716143	chr12	25386879	SRR12048357.1762423
GF01618	FTL	ENSG00000225457	1	chr19	48966878	chr7	113118553	SRR12048357.176444
GF01619	P4HA1	TTC28	1	chr10	73007708	chr22	28243178	SRR12048357.1766306
GF01620	NAA60	DCP2	1	chr16	3458031	chr5	112988512	SRR12048357.1769051
GF01621	CTNNB1	MT-RNR2	1	chr3	41239990	chrM	1766	SRR12048357.1769225
GF01622	JUN	MT-RNR2	1	chr1	58781603	chrM	1670	SRR12048357.1769240
GF01623	ALDH18A1	RPS19	1	chr10	95656692	chr19	41871415	SRR12048357.1769369
GF01624	RPL21P16	IQCG	1	chr10	120355217	chr3	197950196	SRR12048357.176955
GF01625	ENSG00000224738	ZBTB10	1	chr17	59110802	chr8	80495135	SRR12048357.176968
GF01626	CHAMP1	KCTD2	1	chr13	114319989	chr17	75046962	SRR12048357.1770317
GF01627	CSNK2A2	BCL11A	1	chr16	58168688	chr2	60545972	SRR12048357.1770410
GF01628	CHORDC1	YWHAE	1	chr11	90223088	chr17	1345299	SRR12048357.1770483
GF01629	RPS27AP16	SP100	1	chr16	61055393	chr2	230416211	SRR12048357.1770785
GF01630	SELENOF	ENSG00000283480	1	chr1	86914113	chr6	21593764	SRR12048357.177098
GF01631	PRRC2C	ENSG00000243004	1	chr1	171485562	chr7	20002742	SRR12048357.1771120
GF01632	PLEKHA7	ATP5MJ	1	chr11	16974630	chr14	103921492	SRR12048357.1771183
GF01633	PDLIM1	SLC25A20	1	chr10	95291009	chr3	48898903	SRR12048357.1773717
GF01634	RPS15	AUP1	1	chr19	1438406	chr2	74529683	SRR12048357.1774070
GF01635	TPM3	DNAH17	1	chr1	154163916	chr17	78557402	SRR12048357.1775009
GF01636	TOMM20	GMFG	1	chr1	235128835	chr19	39335302	SRR12048357.1775828
GF01637	CAT	LINC02067	1	chr11	34471611	chr3	161429605	SRR12048357.1775843
GF01638	DICER1	UBA6-DT	1	chr14	95149059	chr4	67834954	SRR12048357.177723
GF01639	MACO1	ENSG00000291214	1	chr1	25445136	chr17	68109005	SRR12048357.1777489
GF01640	METTL2A	ZNF117	1	chr17	62450530	chr7	64976198	SRR12048357.1777551
GF01641	KIF26B	TMA16	1	chr1	245219612	chr4	163494681	SRR12048357.177793
GF01642	SNRPD3	RPS14	1	chr22	24556008	chr5	150449736	SRR12048357.1779259
GF01643	MAP3K13	ACTB	1	chr3	185418832	chr7	5530579	SRR12048357.1779375
GF01644	TTC3	SQSTM1	1	chr21	37079640	chr5	179823350	SRR12048357.1779479
GF01645	ENSG00000289809	SERPINB1	1	chr3	12841536	chr6	2840593	SRR12048357.1780288
GF01646	GPS2	FOXN2	1	chr17	7315119	chr2	48351705	SRR12048357.1781178
GF01647	QTRT1	RPS18	1	chr19	10701457	chr6	33272097	SRR12048357.1781873
GF01648	ENSG00000288534	ENSG00000288643	1	chr11	57724780	chr5	62417934	SRR12048357.1782137
GF01649	BABAM2	MT-TI	1	chr2	28131091	chrM	4264	SRR12048357.1782669
GF01650	ENSG00000258539	PTBP3	1	chr10	124635387	chr9	112231642	SRR12048357.178296
GF01651	UBXN1	PTPN2	1	chr11	62678054	chr18	12884226	SRR12048357.178318
GF01652	BRMS1L	ESYT2	1	chr14	35860567	chr7	158791945	SRR12048357.1784038
GF01653	RAB3GAP2	TUBA1A	1	chr1	220255203	chr12	49189079	SRR12048357.1784341
GF01654	DDX5	STK17B	1	chr17	64500980	chr2	196163390	SRR12048357.1784444
GF01655	MIR4300HG	NUDT4	1	chr11	82689530	chr12	93404176	SRR12048357.1785209
GF01656	RPS14	CDYL	1	chr5	150444239	chr6	4792432	SRR12048357.1785504
GF01657	ATP6V0D1	MDN1	1	chr16	67438018	chr6	89721156	SRR12048357.1786011
GF01658	ORAI1	EIF1	1	chr12	121642790	chr17	41688886	SRR12048357.1786703
GF01659	EEF1B2	HMGN3	1	chr2	206159904	chr6	79234681	SRR12048357.1786831
GF01660	RPL27A	PITPNB	1	chr11	8684734	chr22	27919212	SRR12048357.1787146
GF01661	KPNA4	RLIM	1	chr3	160555858	chrX	74610679	SRR12048357.1787279
GF01662	PTPRC	CLEC4OP	1	chr1	198668916	chr19	15863864	SRR12048357.1787526
GF01663	SNX5	MCTP1	1	chr20	17968490	chr5	94932225	SRR12048357.178793
GF01664	AGO4	FTX	1	chr1	35830156	chrX	73970518	SRR12048357.178805
GF01665	THEM4	UGGT1	1	chr1	151874461	chr2	128172763	SRR12048357.1788625
GF01666	NUP153	TPMT	1	chr6	17697542	chr6	18144662	SRR12048357.1788733
GF01667	ENSG00000263809	CALR	1	chr17	8377533	chr19	12944089	SRR12048357.178929
GF01668	LINC00958	ZBTB44	1	chr11	12961740	chr11	130294126	SRR12048357.1790149
GF01669	ENSG00000288819	SEC63	1	chr2	218368099	chr6	107868329	SRR12048357.1790481
GF01670	MT-RNR2	MIR222HG	1	chrM	2639	chrX	45762347	SRR12048357.1790613
GF01671	RPL21P16	RBM39	1	chr10	120355220	chr20	35703614	SRR12048357.179066
GF01672	ENSG00000267318	HMGN3	1	chr17	59964722	chr6	79234664	SRR12048357.1790684
GF01673	ENSG00000289439	OOEP	1	chr1	244309081	chr6	73373311	SRR12048357.1791514
GF01674	PDCD4	EEF1A1	1	chr10	110899146	chr6	73517519	SRR12048357.1791867
GF01675	PTMA	MT-RNR2	1	chr2	231708526	chrM	1692	SRR12048357.1792330
GF01676	ANKRD28	PARP8	2	chr3	15729967	chr5	50705554	SRR12048357.179241
GF01678	MIR4300HG	RPS27AP16	1	chr11	82689538	chr16	61055937	SRR12048357.1792797
GF01679	DDX5	SPCS3	1	chr17	64506277	chr4	176320001	SRR12048357.1792901
GF01680	USP10	TRA2B	1	chr16	84746469	chr3	185934060	SRR12048357.1793349
GF01681	RPL7P9	AEBP2	1	chr1	96679635	chr12	19520221	SRR12048357.1793907
GF01682	SRSF5	MT-ND6	1	chr14	69771585	chrM	14361	SRR12048357.1794584
GF01683	TRAF3	ENSG00000291336	1	chr14	102813446	chr6	26195949	SRR12048357.1797360
GF01684	RPL3	ELMO1	1	chr22	39312885	chr7	37138298	SRR12048357.1797461
GF01685	TTC9	SRP14	1	chr14	70643289	chr15	40036427	SRR12048357.1797620
GF01686	SERINC3	PCNP	1	chr20	44516726	chr3	101584965	SRR12048357.1798520
GF01687	CHST3	SAP18	1	chr10	72013346	chr13	21140577	SRR12048357.1798893
GF01688	ENSG00000284952	GMPS	1	chr3	155829201	chr3	155924172	SRR12048357.1798924
GF01689	SERBP1	SRP14	1	chr1	67430417	chr15	40039165	SRR12048357.1800555
GF01690	RPS3AP50	RPS3A	1	chr19	33341988	chr4	151104633	SRR12048357.1800563
GF01691	ERCC1	DOCK8	1	chr19	45451037	chr9	298510	SRR12048357.1801018
GF01692	RPL22	RPS3	1	chr1	6199588	chr11	75399549	SRR12048357.1801081
GF01693	RSU1	RPF2	1	chr10	16817348	chr6	110982083	SRR12048357.1802274
GF01694	COX16	MMP24OS	1	chr14	70371460	chr20	35265467	SRR12048357.1802578
GF01695	GMIP	YWHAQ	1	chr19	19633942	chr2	9583979	SRR12048357.1803490
GF01696	ENSG00000285677	RPL21P16	1	chr1	156020917	chr10	120355212	SRR12048357.1804061
GF01697	RPL7P9	DTWD2	1	chr1	96678797	chr5	118973561	SRR12048357.1804300
GF01698	ENSG00000289694	CPSF3	1	chr1	22092945	chr2	9423687	SRR12048357.1804422
GF01699	HMGN3	HDAC2	1	chr6	79234655	chr6	113971142	SRR12048357.180550
GF01700	AK6	HSP90AB1	1	chr5	69369477	chr6	44247100	SRR12048357.1805995
GF01701	TSPAN9	PIN4	1	chr12	3211950	chrX	72272604	SRR12048357.1806442
GF01702	RPL27	DGKI	1	chr17	42998447	chr7	137513828	SRR12048357.1807111
GF01703	MIR4300HG	PANK2	1	chr11	82689535	chr20	3927310	SRR12048357.1807692
GF01704	EMBP1	EMB	1	chr1	121520917	chr5	50439964	SRR12048357.1808062
GF01705	CLEC2B	EP400	1	chr12	9853113	chr12	132073927	SRR12048357.1810821
GF01706	ENSG00000224228	INPP4B	1	chr1	172876574	chr4	142186698	SRR12048357.1810929
GF01707	RPS8	SRSF11	1	chr1	44778711	chr1	70221474	SRR12048357.181189
GF01708	VPS37B	CRLF3	1	chr12	122877545	chr17	30792070	SRR12048357.1812402
GF01709	NBEAL1	CD74	2	chr2	203190690	chr5	150410066	SRR12048357.1812650
GF01710	ENSG00000258790	CD99	1	chr14	35292390	chrY	2691212	SRR12048357.1812737
GF01711	ENSG00000284057	ENSG00000268107	1	chr11	93780056	chr19	57507823	SRR12048357.1814869
GF01712	ARL2-SNX15	CCT4	1	chr11	65040149	chr2	61888659	SRR12048357.1815422
GF01713	CNOT9	PPP3CA	1	chr2	218596427	chr4	101278129	SRR12048357.1815441
GF01714	RPS17	ATP11C	1	chr15	82540451	chrX	139869623	SRR12048357.1816114
GF01715	RPS17	MIB1	1	chr15	82540451	chr18	21839507	SRR12048357.1816114
GF01716	AXL	PHC3	1	chr19	41260589	chr3	170146829	SRR12048357.1816739
GF01717	STEAP1B	PDIA4	1	chr7	22510305	chr7	149003068	SRR12048357.1816893
GF01718	ZNF433-AS1	LHFPL5	1	chr19	12001563	chr6	35844440	SRR12048357.1817715
GF01719	ENSG00000227161	MT-ND1	1	chr15	59663330	chrM	3573	SRR12048357.1817943
GF01720	SLC38A2	RPL3	1	chr12	46360662	chr22	39319622	SRR12048357.1818860
GF01721	ENSG00000290318	SLC25A36	1	chr3	49399577	chr3	140961867	SRR12048357.1820151
GF01722	PSMC6	BCAP31	1	chr14	52707214	chrX	153724394	SRR12048357.1821715
GF01723	ENSG00000223732	HNRNPA2B1	1	chr13	44991407	chr7	26194416	SRR12048357.1822314
GF01724	EXOC7	PRKN	1	chr17	76097873	chr6	162727738	SRR12048357.1822412
GF01725	RACK1	RPS6	1	chr5	181243887	chr9	19379615	SRR12048357.1822912
GF01726	NPM1	RPS6	1	chr5	171387853	chr9	19380234	SRR12048357.1824320
GF01727	SLAMF6	CDYL	1	chr1	160509624	chr6	4830203	SRR12048357.1824914
GF01728	RPL27A	TEX14	1	chr11	8683200	chr17	58659302	SRR12048357.182542
GF01729	MRPS21	MT-ND2	1	chr1	150293875	chrM	4874	SRR12048357.1825921
GF01730	WASHC4	ENSG00000285565	1	chr12	105107762	chr6	31834920	SRR12048357.1826896
GF01731	LAPTM4A	RACK1	1	chr2	20032672	chr5	181236937	SRR12048357.1827168
GF01732	ZNF280D	KLHL36	1	chr15	56711656	chr16	84667021	SRR12048357.1828106
GF01733	VCL	AP3M1	1	chr10	74115315	chr10	74149428	SRR12048357.1828425
GF01734	ATP5PB	ZEB1	1	chr1	111454592	chr10	31339528	SRR12048357.1829244
GF01735	ENSG00000263809	ALG13	1	chr17	8383179	chrX	111681193	SRR12048357.1830370
GF01736	RPL3	PDCL3P4	1	chr22	39319608	chr3	101694470	SRR12048357.1830844
GF01737	EHD2	ENSG00000287286	1	chr19	47742479	chr3	197672937	SRR12048357.1831128
GF01738	AKAP8	SDHAP4	1	chr19	15370644	chr3	197612791	SRR12048357.1831825
GF01739	TLE3	MIR22HG	1	chr15	70048207	chr17	1716246	SRR12048357.1831969
GF01740	ZMYM4	INTS9	1	chr1	35371127	chr8	28788471	SRR12048357.1833071
GF01741	TSPAN9	SUB1	1	chr12	3211948	chr5	32585566	SRR12048357.1833106
GF01742	NHLRC3	RPL36	1	chr13	39038342	chr19	5690501	SRR12048357.1833130
GF01743	ENSG00000289694	AGBL4	1	chr1	22092942	chr1	48776838	SRR12048357.1833482
GF01744	COA5	SP140L	1	chr2	98608514	chr2	230383512	SRR12048357.1833714
GF01745	H3-3B	SYNJ1	1	chr17	75779773	chr21	32688305	SRR12048357.1833861
GF01746	PKD1P3	MTSS1	1	chr16	14916819	chr8	124620582	SRR12048357.183429
GF01747	ADAMTS6	RPS12	1	chr5	65212732	chr6	132814570	SRR12048357.1836076
GF01748	STMN1	MT-CYB	3	chr1	25900798	chrM	15556	SRR12048357.1836440
GF01750	UBXN1	RPL17-C18orf32	1	chr11	62678027	chr18	49490820	SRR12048357.1836637
GF01751	EPS15	YIPF1	1	chr1	51444887	chr1	53871489	SRR12048357.1836907
GF01752	TSPAN9	CFLAR	1	chr12	3211938	chr2	201118731	SRR12048357.1837067
GF01753	SRP14	TAF15	1	chr15	40036040	chr17	35825726	SRR12048357.1837227
GF01754	SRSF10	TPT1	1	chr1	23971944	chr13	45338701	SRR12048357.1837421
GF01755	ATP2B1	BTG3	1	chr12	89656107	chr21	17612701	SRR12048357.1838070
GF01756	BMP2K	CHD1	1	chr4	78854367	chr5	98884209	SRR12048357.1838120
GF01757	MLLT10	SIRT1	1	chr10	21660783	chr10	67898142	SRR12048357.1838275
GF01758	EXOC1	SMN1	1	chr4	55860541	chr5	70952438	SRR12048357.1839973
GF01759	PHF21A	SPN	1	chr11	46037484	chr16	29669963	SRR12048357.1840111
GF01760	DENR	GATAD2A	1	chr12	122760658	chr19	19420389	SRR12048357.1841343
GF01761	ALG9	GATAD2A	1	chr11	111832483	chr19	19420389	SRR12048357.1841343
GF01762	PTGES3	RPL15P3	1	chr12	56688290	chr6	12514790	SRR12048357.1842399
GF01763	YBX1	HNRNPK	1	chr1	42682436	chr9	83980229	SRR12048357.1843524
GF01764	RBL2	ZFHX3	2	chr16	53476057	chr16	73014771	SRR12048357.184382
GF01766	RPL21P16	BTD	1	chr10	120355201	chr3	15711479	SRR12048357.1844160
GF01767	ENSG00000273398	SERPINI2	1	chr2	68253535	chr3	167456329	SRR12048357.184417
GF01768	HIPK1	RPL3	1	chr1	113931168	chr22	39318581	SRR12048357.184545
GF01769	BCL11A	SIAH2	1	chr2	60514696	chr3	150758622	SRR12048357.1845923
GF01770	SUPT20H	MIR23AHG	1	chr13	37059435	chr19	13839312	SRR12048357.1846459
GF01771	BTBD7	DLG1	1	chr14	93290770	chr3	197050325	SRR12048357.1846480
GF01772	EAF1	NAMPT	1	chr3	15441804	chr7	106267844	SRR12048357.1848535
GF01773	ARHGDIB	HNRNPH1	1	chr12	14942031	chr5	179614178	SRR12048357.184899
GF01774	CCNG1	ZNF451	1	chr5	163443297	chr6	57107846	SRR12048357.1849163
GF01775	MGA	NHSL2	1	chr15	41769936	chrX	72044978	SRR12048357.1849411
GF01776	ENSG00000286231	MGA	1	chr1	220859626	chr15	41769936	SRR12048357.1849411
GF01777	ENSG00000286231	NHSL2	1	chr1	220861942	chrX	72044978	SRR12048357.1849411
GF01778	SMOC1	SAP30BP	1	chr14	69886156	chr17	75706738	SRR12048357.1849562
GF01779	DNAJA2	BBS9	1	chr16	46973662	chr7	33432613	SRR12048357.1849610
GF01780	RAB10	C6orf62	1	chr2	26113478	chr6	24712983	SRR12048357.1850982
GF01781	APPBP2	RPS3P3	1	chr17	60472130	chr3	184150519	SRR12048357.1851940
GF01782	APPBP2	RPS3P3	1	chr17	60445468	chr3	184150519	SRR12048357.1851940
GF01783	MARCHF6	SPTAN1	1	chr5	10437845	chr9	128552830	SRR12048357.1852129
GF01784	TTC19	WWTR1	1	chr17	16028484	chr3	149701885	SRR12048357.1853369
GF01785	HSBP1	RPS6	1	chr16	83807997	chr9	19380224	SRR12048357.1853438
GF01786	BRCA1	EBLN3P	1	chr17	43125637	chr9	37088745	SRR12048357.1853624
GF01787	NPIPB4	TAC4	1	chr16	21853241	chr17	49844734	SRR12048357.185381
GF01788	WHAMM	TWSG1	1	chr15	82824998	chr18	9396284	SRR12048357.1854149
GF01789	NUMB	STK17B	1	chr14	73294955	chr2	196152264	SRR12048357.1854201
GF01790	SPART	SUPT6H	2	chr13	36327922	chr17	28664866	SRR12048357.1855451,SRR12048357.1854674
GF01791	AKR1C3	SERPINB1	1	chr10	5107685	chr6	2841859	SRR12048357.1854873
GF01792	ENSG00000287763	AP2M1	1	chr2	87345265	chr3	184174876	SRR12048357.185614
GF01793	SRSF6	ENSG00000291336	1	chr20	43461362	chr6	26160081	SRR12048357.1856427
GF01794	XKR8	MARCHF3	1	chr1	27967950	chr5	126871074	SRR12048357.1857760
GF01795	RGS10	PIN4	1	chr10	119542703	chrX	72277208	SRR12048357.1859046
GF01796	RPS27	PAN3	1	chr1	153992149	chr13	28295334	SRR12048357.1859952
GF01797	LRRFIP1	USF3	1	chr2	237765087	chr3	113652811	SRR12048357.1861201
GF01798	ABHD15-AS1	BTK	1	chr17	29646542	chrX	101386182	SRR12048357.1862061
GF01799	SRSF11	HNRNPA2B1	1	chr1	70242131	chr7	26194430	SRR12048357.1863220
GF01800	MYSM1	RPL24	1	chr1	58654740	chr3	101682815	SRR12048357.1863628
GF01801	UCP2	DDHD2	1	chr11	73979585	chr8	38264208	SRR12048357.1863632
GF01802	DEPTOR	MIRLET7A1HG	1	chr8	119919768	chr9	94178479	SRR12048357.1863942
GF01803	SHOC2	SP100	1	chr10	110947457	chr2	230441618	SRR12048357.1865241
GF01804	ENSG00000283761	H1-0	1	chr1	100038122	chr22	37806327	SRR12048357.1865844
GF01805	EIF1	PPP1R18	1	chr17	41688891	chr6	30684771	SRR12048357.1868776
GF01806	EIF4G3	FRMD4B	1	chr1	20858736	chr3	69245386	SRR12048357.1870153
GF01807	CMBL	TRAPPC9	1	chr5	10279699	chr8	140213481	SRR12048357.1871522
GF01808	PCNP	LINC02067	1	chr3	101594436	chr3	161429608	SRR12048357.1871912
GF01809	RPLP0	RPL35	1	chr12	120201105	chr9	124861555	SRR12048357.1872851
GF01810	ROCK2	RAB7A	1	chr2	11280655	chr3	128734198	SRR12048357.1872966
GF01811	GOLPH3L	SMC5	1	chr1	150651475	chr9	70274197	SRR12048357.1873775
GF01812	R3HCC1L	PLA2G6	1	chr10	98202619	chr22	38212212	SRR12048357.1873782
GF01813	TOMM22	PAIP2	1	chr22	38682045	chr5	139341873	SRR12048357.1874053
GF01814	ELAC2	RBFOX2	1	chr17	12992390	chr22	35838695	SRR12048357.187457
GF01815	MARCHF7	OOEP	1	chr2	159712538	chr6	73373311	SRR12048357.1874807
GF01816	RPS12	HNRNPK	1	chr6	132814730	chr9	83980200	SRR12048357.1874992
GF01817	MIGA1	NSRP1	1	chr1	77847383	chr17	30118079	SRR12048357.1875093
GF01818	CLEC4OP	TMEM87B	1	chr19	15854838	chr2	112057946	SRR12048357.1875113
GF01819	EIF4G2	RPL37A	1	chr11	10807361	chr2	216501466	SRR12048357.1875666
GF01820	RPL37A	APOL2	1	chr2	216498843	chr22	36226623	SRR12048357.1875666
GF01821	EIF4G2	APOL2	1	chr11	10807361	chr22	36226623	SRR12048357.1875666
GF01822	SLC38A2	RPN2	1	chr12	46359100	chr20	37232318	SRR12048357.187660
GF01823	ZYG11B	IGF2BP2	1	chr1	52772673	chr3	185823660	SRR12048357.1876620
GF01824	GUSBP14	SMN1	1	chr5	70222015	chr5	70952580	SRR12048357.1877701
GF01825	TCAIM	MSL2	1	chr3	44405850	chr3	136153713	SRR12048357.1878142
